HUE-MEAN,REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,CLASS
-2.0919266,108.0,128.0,9,0.0,0.0,7.0555553,4.3686585,1.666666,1.0540924,53.25926,46.333332,67.111115,46.333332,-20.777779,41.555557,-20.777779,67.111115,0.31292745,class4
-2.1549888,34.0,13.0,9,0.0,0.0,0.22222011,0.17213097,1.5555534,0.54433,70.37037,60.666668,88.111115,62.333332,-29.11111,53.22222,-24.11111,88.111115,0.3114367,class4
-2.105478,148.0,109.0,9,0.0,0.0,0.99999934,1.2110597,1.222222,0.6554618,49.407406,42.555557,62.88889,42.77778,-20.555555,40.444443,-19.88889,62.88889,0.32513812,class4
-2.145323,13.0,15.0,9,0.11111111,0.0,1.2222227,0.8861077,1.2222227,1.0256,68.96296,59.333332,86.888885,60.666668,-28.88889,53.77778,-24.88889,86.888885,0.3169049,class4
-1.949745,156.0,49.0,9,0.0,0.0,1.0555547,0.57413435,1.2222208,0.54433155,38.037037,35.666668,44.11111,34.333336,-7.111111,18.222221,-11.111111,44.11111,0.22118697,class4
-2.0307028,42.0,57.0,9,0.0,0.0,1.3888906,0.97562754,0.99999875,0.36514837,65.703705,59.444443,79.44444,58.22222,-18.777779,41.22222,-22.444445,79.44444,0.26677614,class4
-2.1295228,227.0,132.0,9,0.0,0.0,6.666668,1.3824298,1.3333334,1.0110494,38.77778,33.22222,49.22222,33.88889,-16.666666,31.333334,-14.666667,49.22222,0.32576838,class4
-2.061036,74.0,127.0,9,0.0,0.0,4.8333335,3.6499624,1.6666666,1.2472203,45.25926,39.444443,57.333332,39.0,-17.444445,36.22222,-18.777779,57.333332,0.31732458,class4
-2.0634599,77.0,135.0,9,0.0,0.0,2.944444,1.9710863,1.7777767,0.9583936,47.37037,41.0,60.666668,40.444443,-19.11111,39.88889,-20.777779,60.666668,0.3346597,class4
-2.0059998,191.0,119.0,9,0.0,0.0,1.1111107,1.2938615,0.9444459,0.772202,39.851852,36.22222,48.22222,35.11111,-10.888889,25.11111,-14.222222,48.22222,0.27171725,class4
-2.036435,187.0,75.0,9,0.0,0.0,1.5555559,0.9108403,5.6666665,4.8027763,39.703705,35.77778,48.22222,35.11111,-11.777778,25.555555,-13.777778,48.22222,0.27505925,class4
-2.1390018,252.0,76.0,9,0.0,0.0,1.7222214,1.1434186,0.5555547,0.34426576,42.296295,36.0,54.11111,36.77778,-18.88889,35.444443,-16.555555,54.11111,0.334876,class4
-2.0032587,189.0,48.0,9,0.0,0.0,0.72222203,0.38968173,4.6666665,4.3050365,42.074074,38.77778,49.88889,37.555557,-9.888889,23.444445,-13.555555,49.88889,0.24524052,class4
-2.1385806,90.0,36.0,9,0.0,0.0,0.94444275,0.32773143,1.1111094,1.2232299,66.37037,56.555557,84.77778,57.77778,-29.444445,55.22222,-25.777779,84.77778,0.33281505,class4
-2.077647,75.0,65.0,9,0.0,0.0,2.5,1.1105564,1.5555553,0.9349202,57.74074,50.444443,72.66667,50.11111,-21.88889,44.77778,-22.88889,72.66667,0.31478265,class4
-2.0563772,104.0,147.0,9,0.0,0.11111111,3.1111114,2.1875062,4.6666665,2.5991445,49.77778,43.77778,62.444443,43.11111,-18.0,38.0,-20.0,62.444443,0.30910617,class4
-2.1102333,47.0,121.0,9,0.0,0.0,0.88888866,1.0255988,4.888888,3.208784,53.666668,46.88889,66.88889,47.22222,-20.333334,39.666668,-19.333334,66.88889,0.30067223,class4
-1.8025542,162.0,159.0,9,0.0,0.0,2.1666667,0.9603238,2.2222223,1.4555128,26.11111,25.222221,29.555555,23.555555,-2.6666667,10.333333,-7.6666665,29.555555,0.20284556,class4
-2.1605515,18.0,43.0,9,0.0,0.0,1.8888893,1.7722137,1.5555567,1.2232332,64.703705,54.88889,82.55556,56.666668,-29.444445,53.555557,-24.11111,82.55556,0.3351151,class4
-1.5674635,142.0,99.0,9,0.0,0.0,0.77777797,0.45542175,1.722222,1.3402593,51.88889,51.88889,56.0,47.77778,0.0,12.333333,-12.333333,56.0,0.14661072,class4
-1.6248463,189.0,68.0,9,0.0,0.0,1.6666666,1.619327,1.1111113,1.344399,38.592594,38.333336,42.333336,35.11111,-0.7777778,11.222222,-10.444445,42.333336,0.17044854,class4
-1.6815889,140.0,73.0,9,0.0,0.0,1.7222214,0.8277598,0.7777774,1.0036957,46.296295,45.666668,51.11111,42.11111,-1.8888888,14.444445,-12.555555,51.11111,0.1761556,class4
-1.6838505,183.0,66.0,9,0.0,0.0,1.277778,0.82775986,2.555556,1.8934586,42.11111,41.555557,45.88889,38.88889,-1.6666666,11.333333,-9.666667,45.88889,0.15200906,class4
-1.6401336,221.0,69.0,9,0.0,0.0,1.5555553,0.8073722,0.7222226,0.85418403,36.962963,36.666668,40.22222,34.0,-0.8888889,9.777778,-8.888889,40.22222,0.15409406,class4
-1.8929771,187.0,120.0,9,0.0,0.0,2.2222214,2.083445,1.2777786,0.6469289,60.037037,56.88889,69.333336,53.88889,-9.444445,27.88889,-18.444445,69.333336,0.22280817,class4
-1.9409745,237.0,137.0,9,0.0,0.0,8.944446,8.654905,2.6111104,1.5551589,36.925926,34.88889,42.333336,33.555557,-6.111111,16.222221,-10.111111,42.333336,0.2144562,class4
-1.8367767,199.0,97.0,9,0.11111111,0.0,2.722222,1.2546208,0.5,0.18257418,47.814816,46.0,54.11111,43.333332,-5.4444447,18.88889,-13.444445,54.11111,0.1993515,class4
-1.9107349,243.0,120.0,9,0.0,0.0,4.4444447,4.359749,1.5555547,1.8338387,47.851852,44.77778,56.333332,42.444443,-9.222222,25.444445,-16.222221,56.333332,0.2453213,class4
-2.1369402,132.0,84.0,9,0.0,0.0,3.0,1.2292727,0.88888913,0.45541987,8.888889,7.3333335,11.777778,7.5555553,-4.6666665,8.666667,-4.0,11.777778,0.38048342,class4
-1.6767696,155.0,127.0,9,0.0,0.0,2.1666667,1.7094507,15.388888,4.144167,36.51852,35.88889,41.0,32.666668,-1.8888888,13.444445,-11.555555,41.0,0.2045359,class4
-1.9708116,208.0,65.0,9,0.0,0.0,1.3888874,1.2367799,26.444445,25.537477,56.703705,52.666668,64.44444,53.0,-12.111111,23.222221,-11.111111,64.44444,0.19713038,class4
-1.8934947,210.0,73.0,9,0.0,0.0,1.3333327,0.96609074,1.0,0.81649536,42.25926,40.555557,47.333332,38.88889,-5.111111,15.222222,-10.111111,47.333332,0.17822558,class4
-1.9036244,177.0,76.0,9,0.0,0.0,1.3888893,1.3567389,15.0,11.481388,29.814816,28.666666,33.444447,27.333334,-3.4444444,10.888889,-7.4444447,33.444447,0.20066153,class4
-2.053834,216.0,78.0,9,0.0,0.0,1.333333,0.3555547,4.3333335,6.355548,36.11111,31.333334,46.0,31.0,-14.333333,29.666666,-15.333333,46.0,0.33970988,class4
-1.9852214,61.0,104.0,9,0.22222222,0.0,1.3888893,0.72962725,1.4444441,0.7407405,57.333332,52.77778,68.22222,51.0,-13.666667,32.666668,-19.0,68.22222,0.25220254,class4
-1.9809769,224.0,124.0,9,0.0,0.0,3.1666667,9.544442,7.388889,70.1963,43.148148,39.22222,52.666668,37.555557,-11.777778,28.555555,-16.777779,52.666668,0.2909818,class4
-1.9542203,185.0,85.0,9,0.0,0.0,9.277779,81.485176,2.8333328,9.188898,49.148148,45.0,59.555557,42.88889,-12.444445,31.222221,-18.777779,59.555557,0.27872574,class4
-1.9990451,155.0,138.0,9,0.0,0.0,2.0000012,0.66666055,1.0555534,0.41852024,69.48148,63.88889,82.55556,62.0,-16.777779,39.22222,-22.444445,82.55556,0.24899773,class4
-1.9972415,122.0,129.0,9,0.0,0.0,2.2777786,0.86296284,19.833334,11.944499,51.0,46.88889,60.666668,45.444443,-12.333333,29.0,-16.666666,60.666668,0.24809188,class4
-1.9717809,52.0,82.0,9,0.0,0.0,3.2777786,0.46296388,1.3333334,0.48888907,44.88889,41.555557,53.11111,40.0,-10.0,24.666666,-14.666667,53.11111,0.24660505,class4
-1.9188883,81.0,79.0,9,0.0,0.0,0.44444466,0.074074,0.88888866,0.6518533,45.814816,42.88889,53.88889,40.666668,-8.777778,24.222221,-15.444445,53.88889,0.245206,class4
-1.9941053,97.0,123.0,9,0.0,0.0,1.5555553,1.0962937,13.222221,108.74074,52.814816,48.0,64.111115,46.333332,-14.444445,33.88889,-19.444445,64.111115,0.2805935,class4
-2.0133824,249.0,87.0,9,0.0,0.0,14.388889,327.26297,13.388889,62.018505,31.703703,28.222221,39.444443,27.444445,-10.444445,23.222221,-12.777778,39.444443,0.31248218,class4
-2.030875,168.0,77.0,9,0.0,0.0,0.88888866,1.2740752,1.5555553,1.5851847,59.555557,54.22222,71.333336,53.11111,-16.0,35.333332,-19.333334,71.333336,0.25532874,class4
-2.0029202,41.0,103.0,9,0.0,0.0,2.4444454,3.0962982,1.777778,1.4962941,61.25926,56.0,73.44444,54.333332,-15.777778,36.555557,-20.777779,73.44444,0.25960675,class4
-2.0363362,165.0,96.0,9,0.0,0.0,2.38889,1.5740778,1.722222,1.2185229,67.03704,61.0,80.22222,59.88889,-18.11111,39.555557,-21.444445,80.22222,0.25459513,class4
-2.0071168,185.0,118.0,9,0.0,0.0,14.444446,182.29631,1.1666666,1.0555547,55.074074,50.11111,66.333336,48.77778,-14.888889,33.77778,-18.88889,66.333336,0.26555753,class4
-1.9969074,160.0,73.0,9,0.11111111,0.0,0.944444,0.32963002,0.7777774,0.6518517,58.814816,54.0,70.111115,52.333332,-14.444445,33.88889,-19.444445,70.111115,0.25336418,class4
-1.9914447,56.0,107.0,9,0.0,0.0,1.1111107,0.20740713,4.722223,20.196299,49.814816,46.22222,58.333332,44.88889,-10.777778,25.555555,-14.777778,58.333332,0.23045462,class4
-1.9919642,206.0,105.0,9,0.0,0.0,0.27777734,0.06296308,0.61111134,0.15185204,50.185184,45.666668,60.88889,44.0,-13.555555,32.11111,-18.555555,60.88889,0.27710575,class4
-2.065471,144.0,139.0,9,0.0,0.0,5.5000005,3.9444458,1.3888893,0.5962944,64.666664,57.88889,78.77778,57.333332,-20.333334,42.333332,-22.0,78.77778,0.27568987,class4
-2.0459049,136.0,45.0,9,0.0,0.0,1.222222,1.5444059,2.0555553,1.5263131,53.074074,48.11111,63.77778,47.333332,-14.888889,32.11111,-17.222221,63.77778,0.25936732,class4
-2.0155542,133.0,108.0,9,0.0,0.0,0.777777,0.74074006,22.444443,104.91862,45.592594,41.22222,55.444443,40.11111,-13.111111,29.555555,-16.444445,55.444443,0.27598566,class4
-2.1387258,66.0,160.0,9,0.0,0.0,3.0000007,4.044447,2.777778,0.4296295,22.851852,18.222221,31.555555,18.777779,-13.888889,26.11111,-12.222222,31.555555,0.4260139,class4
-1.9736155,80.0,83.0,9,0.11111111,0.0,1.6666666,1.7777802,1.5000013,0.5666662,49.444443,45.666668,58.666668,44.0,-11.333333,27.666666,-16.333334,58.666668,0.24967904,class4
-1.9626464,219.0,80.0,9,0.0,0.0,1.2777767,0.3296295,0.6666667,0.9333318,39.703705,36.333336,48.22222,34.555557,-10.111111,25.555555,-15.444445,48.22222,0.28296396,class4
-2.0060287,4.0,126.0,9,0.0,0.0,1.1666673,0.74444556,0.94444466,0.59629667,57.814816,52.333332,70.44444,50.666668,-16.444445,37.88889,-21.444445,70.44444,0.28073832,class4
-1.9843078,163.0,68.0,9,0.0,0.0,1.833334,2.21111,1.5555559,0.96296287,56.77778,52.0,68.22222,50.11111,-14.333333,34.333332,-20.0,68.22222,0.26505277,class4
-2.080474,33.0,108.0,9,0.0,0.0,2.944444,4.5962973,6.833332,16.83333,40.0,36.0,48.22222,35.77778,-12.0,24.666666,-12.666667,48.22222,0.26675764,class4
-2.1062348,230.0,117.0,9,0.0,0.0,3.2777786,0.92895794,1.4444433,0.86066324,39.037037,33.555557,49.77778,33.77778,-16.444445,32.22222,-15.777778,49.77778,0.33502588,class4
-2.028043,252.0,82.0,9,0.0,0.0,1.0555547,0.41851985,0.77777797,0.47407353,38.88889,34.555557,48.444443,33.666668,-13.0,28.666666,-15.666667,48.444443,0.3038762,class4
-1.9612544,169.0,66.0,9,0.0,0.0,2.0000007,2.08889,0.94444466,0.41851884,51.592594,47.77778,61.22222,45.77778,-11.444445,28.88889,-17.444445,61.22222,0.25210327,class4
-2.1588047,118.0,126.0,9,0.0,0.0,0.6666667,0.39999974,1.8333336,2.1222224,20.555555,16.11111,28.666666,16.88889,-13.333333,24.333334,-11.0,28.666666,0.437078,class4
-1.8860723,37.0,78.0,9,0.0,0.0,1.0000006,0.17777735,2.5555565,2.8740728,43.814816,41.11111,51.88889,38.444443,-8.111111,24.222221,-16.11111,51.88889,0.25891644,class4
-2.2379715,217.0,148.0,9,0.0,0.0,2.0555556,2.551854,1.0555553,0.5074078,29.074074,21.444445,41.555557,24.222221,-22.88889,37.444443,-14.555555,41.555557,0.4837708,class4
-2.0101776,187.0,106.0,9,0.0,0.0,4.055556,12.329637,7.0,53.244434,37.703705,34.11111,45.77778,33.22222,-10.777778,24.222221,-13.444445,45.77778,0.27090696,class4
-1.8025542,162.0,159.0,9,0.0,0.0,2.1666667,0.9603238,2.2222223,1.4555128,26.11111,25.222221,29.555555,23.555555,-2.6666667,10.333333,-7.6666665,29.555555,0.20284556,class4
-1.9818461,68.0,128.0,9,0.0,0.0,21.333334,5.955534,1.3333341,0.8444443,35.592594,32.11111,43.77778,30.88889,-10.444445,24.555555,-14.111111,43.77778,0.31617704,class4
-2.034054,185.0,102.0,9,0.0,0.0,11.055557,73.70736,0.44444528,0.20740719,56.77778,51.11111,69.111115,50.11111,-17.0,37.0,-20.0,69.111115,0.27435303,class4
-2.0830433,120.0,102.0,9,0.0,0.0,0.77777797,0.16296387,0.6666667,0.177779,63.48148,56.77778,77.111115,56.555557,-20.11111,40.88889,-20.777779,77.111115,0.26937962,class4
-1.942698,187.0,80.0,9,0.0,0.0,1.3333327,0.7111114,1.3333334,0.7111086,40.51852,37.77778,47.666668,36.11111,-8.222222,21.444445,-13.222222,47.666668,0.24472968,class4
-2.0325177,185.0,110.0,9,0.0,0.0,18.444445,375.09625,1.2777773,0.59629697,50.666668,46.11111,60.444443,45.444443,-13.666667,29.333334,-15.666667,60.444443,0.24925283,class4
-2.0994802,236.0,117.0,9,0.0,0.0,0.7777786,0.40368706,1.277778,0.74286777,45.88889,39.555557,58.444443,39.666668,-19.0,37.666668,-18.666666,58.444443,0.33047688,class4
-2.149759,96.0,123.0,9,0.0,0.0,1.2777777,0.1518523,1.8333334,2.0777776,21.62963,14.777778,34.22222,15.888889,-20.555555,37.77778,-17.222221,34.22222,0.5595462,class4
-2.1373706,109.0,130.0,9,0.0,0.0,1.111111,0.7407405,9.777778,21.762964,13.037037,9.888889,18.88889,10.333334,-9.444445,17.555555,-8.111111,18.88889,0.5481241,class4
-2.1445074,79.0,28.0,9,0.0,0.0,4.277777,3.7618961,0.8333333,0.6582806,62.407406,53.444443,79.111115,54.666668,-26.88889,50.11111,-23.222221,79.111115,0.32455578,class4
-2.2379715,217.0,148.0,9,0.0,0.0,2.0555556,2.551854,1.0555553,0.5074078,29.074074,21.444445,41.555557,24.222221,-22.88889,37.444443,-14.555555,41.555557,0.4837708,class4
-1.9708116,208.0,65.0,9,0.0,0.0,1.3888874,1.2367799,26.444445,25.537477,56.703705,52.666668,64.44444,53.0,-12.111111,23.222221,-11.111111,64.44444,0.19713038,class4
-2.1040828,44.0,125.0,9,0.0,0.0,0.5,0.21111107,0.44444433,0.16296282,18.222221,14.888889,24.777779,15.0,-10.0,19.666666,-9.666667,24.777779,0.39868945,class4
-1.9708016,139.0,95.0,9,0.0,0.0,3.6111107,2.524692,7.0555553,5.724864,46.851852,42.88889,56.333332,41.333336,-11.888889,28.444445,-16.555555,56.333332,0.2645714,class4
-2.0692513,45.0,149.0,9,0.0,0.0,2.5,3.322223,0.6666663,0.2666663,16.814816,13.444445,23.777779,13.222222,-10.111111,20.88889,-10.777778,23.777779,0.45334122,class4
-1.5843413,21.0,147.0,9,0.11111111,0.0,1.9444445,1.6185181,1.3333331,0.8444448,6.259259,5.7777777,8.444445,4.5555553,-1.4444444,6.5555553,-5.111111,8.666667,0.46406928,class4
-2.070832,92.0,70.0,9,0.11111111,0.0,1.1111107,1.3608265,0.7777767,0.65546083,61.11111,53.444443,77.0,52.88889,-23.0,47.666668,-24.666666,77.0,0.31436473,class4
-2.0943952,56.0,141.0,9,0.0,0.0,0.16666669,0.18257418,0.33333337,-1.5894573e-8,0.18518518,0.0,0.5555556,0.0,-0.5555556,1.1111112,-0.5555556,0.5555556,0.5555556,class5
-2.1527398,113.0,114.0,9,0.0,0.0,0.94444466,0.5074079,0.33333364,0.08888922,25.814816,21.0,34.666668,21.777779,-14.444445,26.555555,-12.111111,34.666668,0.39392713,class5
-2.101515,97.0,90.0,9,0.0,0.0,1.8888892,2.5629632,3.6111114,8.507409,20.148148,15.666667,29.0,15.777778,-13.444445,26.555555,-13.111111,29.0,0.465278,class5
-2.1109743,94.0,135.0,9,0.0,0.0,2.277778,1.2629623,0.5555555,0.38518512,2.1851852,0.7777778,4.888889,0.8888889,-4.2222223,8.111111,-3.8888888,4.888889,0.88800704,class5
-2.0750706,96.0,141.0,9,0.0,0.0,1.5555555,0.7407407,0.44444445,0.11851848,4.962963,3.1111112,8.777778,3.0,-5.5555553,11.444445,-5.888889,8.777778,0.6652397,class5
-2.0943952,77.0,135.0,9,0.0,0.0,0.22222221,0.029629624,0.22222221,0.029629624,0.7777778,0.0,2.3333335,0.0,-2.3333333,4.6666665,-2.3333333,2.3333335,1.0,class5
-2.0712416,243.0,94.0,9,0.0,0.0,0.6666666,0.31111112,0.22222221,0.029629631,1.1851852,0.22222222,3.2222223,0.11111111,-2.8888888,6.111111,-3.2222223,3.2222223,0.9777778,class5
-2.0943952,39.0,137.0,9,0.0,0.0,0.2222222,0.029629627,0.27777776,0.1074074,1.3703704,0.0,4.111111,0.0,-4.111111,8.222222,-4.111111,4.111111,1.0,class5
-2.0655363,207.0,115.0,9,0.0,0.0,1.0555555,0.3296295,0.16666669,0.033333343,1.2222222,0.44444445,2.8888888,0.33333334,-2.3333333,5.0,-2.6666667,2.8888888,0.93333334,class5
-2.1211753,76.0,116.0,9,0.0,0.0,0.833333,0.43333372,0.16666667,0.07777769,16.851852,13.555555,23.222221,13.777778,-9.888889,19.11111,-9.222222,23.222221,0.42083883,class5
-2.084893,96.0,94.0,9,0.0,0.0,0.7222226,0.28518537,0.44444466,0.42963016,20.222221,16.0,28.777779,15.888889,-12.666667,25.666666,-13.0,28.777779,0.45154575,class5
-2.133095,20.0,134.0,9,0.0,0.0,0.6666667,0.088888995,0.61111116,0.24074072,2.9629629,1.1111112,6.4444447,1.3333334,-5.5555553,10.444445,-4.888889,6.4444447,0.8292328,class5
-2.0943952,41.0,139.0,9,0.0,0.0,0.055555563,0.018518524,0.11111113,0.029629637,1.2962962,0.0,3.8888888,0.0,-3.8888888,7.7777777,-3.8888888,3.8888888,1.0,class5
-2.1333125,35.0,112.0,9,0.11111111,0.0,0.88888913,0.2962967,0.55555564,0.16296294,16.185184,12.111111,23.88889,12.555555,-12.222222,23.11111,-10.888889,23.88889,0.492526,class5
-2.073429,208.0,90.0,9,0.0,0.0,2.8888886,2.5629659,0.72222215,0.06296298,5.148148,2.7777777,10.0,2.6666667,-7.111111,14.555555,-7.4444447,10.0,0.79721206,class5
-2.1461854,6.0,95.0,9,0.0,0.0,0.7777777,0.6074076,0.3888893,0.06296301,20.185184,15.555555,28.777779,16.222223,-13.888889,25.777779,-11.888889,28.777779,0.45946908,class5
-2.021228,188.0,110.0,9,0.0,0.0,0.77777773,0.5185184,0.77777785,0.9629633,4.2222223,2.7777777,7.4444447,2.4444444,-4.3333335,9.666667,-5.3333335,7.4444447,0.67526454,class5
-2.1490734,33.0,114.0,9,0.0,0.0,0.55555516,0.07407411,0.49999985,0.21111098,16.11111,11.777778,24.11111,12.444445,-13.0,24.0,-11.0,24.11111,0.51092404,class5
-2.0422592,242.0,89.0,9,0.0,0.0,0.5,0.47777787,0.9444445,0.5518519,1.8148148,0.7777778,4.111111,0.5555556,-3.1111112,6.888889,-3.7777777,4.111111,0.8962963,class5
-2.1537185,58.0,111.0,9,0.0,0.0,3.2222223,3.4518514,2.0555556,0.9518509,19.333334,15.555555,26.222221,16.222223,-11.333333,20.666666,-9.333333,26.222221,0.40922624,class5
-2.04457,211.0,139.0,9,0.0,0.0,0.33333334,0.0888889,0.27777782,0.06296302,5.2222223,3.2222223,9.555555,2.8888888,-6.0,13.0,-7.0,9.555555,0.69660497,class5
-1.9598235,37.0,130.0,9,0.0,0.0,0.77777773,0.96296304,1.2777777,0.951852,1.6296296,1.1111112,3.0,0.7777778,-1.5555556,4.111111,-2.5555556,3.0,0.85555553,class5
-2.1752956,129.0,136.0,9,0.0,0.0,2.0,1.5555573,0.8333333,0.1222222,6.185185,3.6666667,10.666667,4.2222223,-7.5555553,13.444445,-5.888889,10.666667,0.6577441,class5
-1.9857694,94.0,140.0,9,0.0,0.0,0.16666667,0.033333328,0.33333328,0.044444434,3.0370371,1.7777778,6.111111,1.2222222,-3.7777777,9.222222,-5.4444447,6.111111,0.79788357,class5
-2.0131435,90.0,134.0,9,0.0,0.0,0.38888887,0.018518528,0.94444436,0.1518523,2.1111112,1.0,4.666667,0.6666667,-3.3333333,7.6666665,-4.3333335,4.666667,0.88148147,class5
0.0,189.0,144.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,class5
-2.0943952,169.0,136.0,9,0.0,0.0,0.27777782,0.06296299,0.8333333,0.21111113,2.074074,0.6666667,4.888889,0.6666667,-4.2222223,8.444445,-4.2222223,4.888889,0.87751323,class5
0.0,189.0,141.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,class5
-2.1297464,57.0,89.0,9,0.0,0.0,1.7222222,1.3066783,6.1666665,4.7034264,17.0,13.0,24.555555,13.444445,-12.0,22.666666,-10.666667,24.555555,0.47748852,class5
-2.0712416,243.0,94.0,9,0.0,0.0,0.6666666,0.31111112,0.22222221,0.029629631,1.1851852,0.22222222,3.2222223,0.11111111,-2.8888888,6.111111,-3.2222223,3.2222223,0.9777778,class5
-2.191662,223.0,141.0,9,0.11111111,0.0,2.111111,1.8074076,0.7777777,0.16296323,9.851851,6.0,16.555555,7.0,-11.555555,20.11111,-8.555555,16.555555,0.6402237,class5
-1.7492584,196.0,95.0,9,0.0,0.0,1.722222,1.1238165,1.3333335,1.264911,7.6296296,6.7777777,10.777778,5.3333335,-2.5555556,9.444445,-6.888889,10.777778,0.51256585,class5
-2.0722682,56.0,140.0,9,0.0,0.0,0.9444444,0.46296272,0.27777776,0.06296294,5.5555553,3.6666667,9.444445,3.5555556,-5.6666665,11.666667,-6.0,9.444445,0.6392537,class5
-2.127586,170.0,139.0,9,0.0,0.0,1.0555555,0.5074076,0.72222215,0.28518504,4.185185,1.8888888,8.555555,2.1111112,-6.888889,13.111111,-6.2222223,8.555555,0.78617525,class5
-2.0712416,119.0,138.0,9,0.0,0.0,0.77777785,0.5185185,0.7222223,0.2851852,3.5555556,1.7777778,7.2222223,1.6666666,-5.3333335,11.0,-5.6666665,7.2222223,0.7794973,class5
-2.0584507,104.0,137.0,9,0.0,0.0,0.2777778,0.1518518,0.2777778,0.1518518,3.7037036,2.1111112,7.111111,1.8888888,-4.7777777,10.222222,-5.4444447,7.111111,0.7319224,class5
-2.115567,152.0,155.0,9,0.0,0.0,0.5,0.61111104,10.777778,131.80739,7.296296,5.3333335,11.0,5.5555553,-5.888889,11.111111,-5.2222223,11.0,0.5,class5
-2.0480003,54.0,133.0,9,0.0,0.0,1.5555557,1.0074074,0.50000006,0.3444443,5.3703704,3.6666667,9.0,3.4444444,-5.111111,10.888889,-5.7777777,9.0,0.6304714,class5
-2.0341523,222.0,62.0,9,0.0,0.0,0.27777782,0.2509242,0.6666667,0.55777335,6.4074073,4.111111,11.444445,3.6666667,-6.888889,15.111111,-8.222222,11.444445,0.68080807,class5
0.0,123.0,152.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,class5
-2.133095,20.0,134.0,9,0.0,0.0,0.6666667,0.088888995,0.61111116,0.24074072,2.9629629,1.1111112,6.4444447,1.3333334,-5.5555553,10.444445,-4.888889,6.4444447,0.8292328,class5
-2.0487173,223.0,62.0,9,0.0,0.0,0.3333334,0.29814243,0.44444442,0.50184846,6.4444447,4.111111,11.444445,3.7777777,-7.0,15.0,-8.0,11.444445,0.6703704,class5
-1.9209436,184.0,145.0,9,0.0,0.0,0.72222227,0.6116159,0.22222222,0.2721655,0.5555556,0.33333334,1.2222222,0.11111111,-0.6666667,2.0,-1.3333334,1.2222222,0.5277778,class5
-2.0131435,84.0,134.0,9,0.0,0.0,0.44444442,0.118518464,0.72222215,0.1518519,2.1111112,1.0,4.666667,0.6666667,-3.3333333,7.6666665,-4.3333335,4.666667,0.8740741,class5
-1.8451205,160.0,41.0,9,0.0,0.0,0.8333333,0.8096638,0.22222225,0.17213258,0.7037037,0.5555556,1.2222222,0.33333334,-0.44444445,1.5555556,-1.1111112,1.2222222,0.537037,class5
-2.2447722,174.0,112.0,9,0.0,0.0,2.3888881,0.99629515,0.6666663,0.79999924,31.62963,24.222221,43.666668,27.0,-22.222221,36.11111,-13.888889,43.666668,0.4450395,class5
-2.2026672,142.0,111.0,9,0.0,0.0,1.1111113,0.45541987,0.55555534,0.34426492,28.74074,24.555555,35.88889,25.777779,-12.555555,21.444445,-8.888889,35.88889,0.31548372,class5
-2.0487173,206.0,61.0,9,0.0,0.0,0.5555555,0.40368673,0.4999999,0.45946813,7.0740743,4.666667,12.222222,4.3333335,-7.2222223,15.444445,-8.222222,12.222222,0.64589113,class5
-2.0943952,203.0,133.0,9,0.0,0.0,0.11111111,0.029629635,0.11111111,0.029629635,0.5925926,0.0,1.7777778,0.0,-1.7777778,3.5555556,-1.7777778,1.7777778,1.0,class5
-2.0655363,207.0,115.0,9,0.0,0.0,1.0555555,0.3296295,0.16666669,0.033333343,1.2222222,0.44444445,2.8888888,0.33333334,-2.3333333,5.0,-2.6666667,2.8888888,0.93333334,class5
-2.21646,187.0,134.0,9,0.11111111,0.0,2.9999998,2.0444458,1.1111116,0.38518462,26.703703,20.333334,37.444443,22.333334,-19.11111,32.22222,-13.111111,37.444443,0.45775157,class5
-2.0131435,90.0,134.0,9,0.0,0.0,0.38888887,0.018518528,0.94444436,0.1518523,2.1111112,1.0,4.666667,0.6666667,-3.3333333,7.6666665,-4.3333335,4.666667,0.88148147,class5
-2.1073034,225.0,36.0,9,0.0,0.0,0.44444457,0.27216554,0.38888893,0.3277307,7.9259257,5.0,13.666667,5.111111,-8.777778,17.222221,-8.444445,13.666667,0.63492066,class5
-2.1201534,235.0,86.0,9,0.0,0.0,0.27777782,0.018518519,0.27777782,0.062963,12.333333,7.7777777,21.11111,8.111112,-13.666667,26.333334,-12.666667,21.11111,0.63092834,class5
0.0,222.0,145.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,class5
